filename,line_number,run_id,job_name,job_namespace,event_type,error_type,inputs_count,outputs_count,has_job,has_schema,has_column_lineage,reason_description
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,82,019dd261-a455-7225-98bb-6050271ac2e9,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,82,019dd261-a455-7225-98bb-6050271ac2e9,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,83,019dd261-a453-7e63-85f7-afec36d66e2c,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,83,019dd261-a453-7e63-85f7-afec36d66e2c,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,84,019dd261-a6af-72a8-933f-caab48114bc0,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,84,019dd261-a6af-72a8-933f-caab48114bc0,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,85,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,85,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,86,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,86,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,87,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,87,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,88,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,88,019dd261-a6b1-72c1-bee1-fde16cfd4784,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,89,019dd261-a6af-72a8-933f-caab48114bc0,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,89,019dd261-a6af-72a8-933f-caab48114bc0,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,90,019dd261-a889-7743-9cd5-93fab0bd791c,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,90,019dd261-a889-7743-9cd5-93fab0bd791c,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,91,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,91,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,92,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,92,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,93,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,93,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,94,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,94,019dd261-a88b-798f-b5ea-198c6dbb949e,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,95,019dd261-a889-7743-9cd5-93fab0bd791c,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,95,019dd261-a889-7743-9cd5-93fab0bd791c,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,96,019dd261-ac23-704b-b8e1-838ccedb52e9,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,96,019dd261-ac23-704b-b8e1-838ccedb52e9,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,97,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,97,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,98,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,98,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,99,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,99,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,100,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00d65373-d73f-4798-a57a-0f452d64ff0e.ndjson,100,019dd261-ac25-772c-8050-e1c987068a91,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,1,019dd355-4e8e-76f4-a70d-5ecd66fe2ae7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,1,019dd355-4e8e-76f4-a70d-5ecd66fe2ae7,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,2,019dd355-4e89-77e3-bfee-3794c6ed0525,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,2,019dd355-4e89-77e3-bfee-3794c6ed0525,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,3,019dd355-5216-7602-a580-6d468fff1540,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,3,019dd355-5216-7602-a580-6d468fff1540,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,4,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,4,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,5,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,5,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,6,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,6,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,7,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,7,019dd355-521a-7cba-abc4-515dc4ce0e45,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,8,019dd355-5216-7602-a580-6d468fff1540,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,8,019dd355-5216-7602-a580-6d468fff1540,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,9,019dd355-5291-760f-abcc-76375f8a6f4d,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,9,019dd355-5291-760f-abcc-76375f8a6f4d,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,10,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,10,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,11,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,11,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,12,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,12,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,13,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,13,019dd355-52a0-71ef-ab14-f85fcf5a3d08,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,14,019dd355-5291-760f-abcc-76375f8a6f4d,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,14,019dd355-5291-760f-abcc-76375f8a6f4d,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,15,019dd355-55f2-76e6-92f6-b9c9af74beb6,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,15,019dd355-55f2-76e6-92f6-b9c9af74beb6,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,16,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,16,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,17,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,17,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,18,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,18,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,19,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,19,019dd355-55f5-7715-8cfa-e053f8fd38e4,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,20,019dd355-55f2-76e6-92f6-b9c9af74beb6,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,20,019dd355-55f2-76e6-92f6-b9c9af74beb6,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,21,019dd355-585c-70f2-8215-7d18b42dec04,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,21,019dd355-585c-70f2-8215-7d18b42dec04,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,22,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,22,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,23,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,23,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,24,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,24,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,RUNNING,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,25,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,25,019dd355-585f-76de-9f9f-464c7c315bfd,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,26,019dd355-585c-70f2-8215-7d18b42dec04,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,26,019dd355-585c-70f2-8215-7d18b42dec04,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,COMPLETE,No column lineage facet - Cannot generate DirectionalDataFlow,1,0,True,True,False,Column-level lineage not available. Cannot create directional flow between columns.
00f1ab62-78d4-44e5-9356-bab178a47cd1.ndjson,27,019dd355-5a28-79ac-b996-52e2d1e56d47,mqtt_spark_streaming.write_to_data_source_v2,socar_lakehouse,START,No outputs - Cannot generate DataSetDataFlow,1,0,True,True,False,Dataset output is missing. Lineage flow cannot be established.
