core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,custom.PowerBI.v3.VisualQuery,custom.PowerBI.v3.VisualType
Simpfy_project_96010eb4/2ac534c003f39a90e06e/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'project_name'}]}",slicer
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_challenges_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge title (area of concern)'}, 'Name': 'simpfy_challenges_vw.title', 'NativeReferenceName': 'Challenges'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'description'}, 'Name': 'simpfy_challenges_vw.description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'potential_impact'}, 'Name': 'simpfy_challenges_vw.potential_impact', 'NativeReferenceName': 'Potential lmpact'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'planned_actions(resolution actions)'}, 'Name': 'simpfy_challenges_vw.planned_actions', 'NativeReferenceName': 'Resolution Actions'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'risk_level'}, 'Name': 'simpfy_challenges_vw.risk_level', 'NativeReferenceName': 'Risk Level'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'CombinedResolutionPartners2'}, 'Name': 'simpfy_challenges_vw.CombinedResolutionPartners2', 'NativeReferenceName': 'Resolution Partner'}]}",tableEx
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/01d9cca66f27e88aa53d/Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}, {'Name': 'l', 'Entity': 'LastMilestonesTable', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'description'}, 'Name': 'simpfy_projects_vw.description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'general_impact_summary'}, 'Name': 'simpfy_projects_vw.general_impact_summary', 'NativeReferenceName': 'Impact'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'total_cost'}, 'Name': 'simpfy_projects_vw.total_cost', 'NativeReferenceName': 'Total CAPEX'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Project Stage'}, 'Name': 'simpfy_projects_vw.project_stage', 'NativeReferenceName': 'Stage'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'key_areas_of_concern'}, 'Name': 'simpfy_projects_vw.key_areas_of_concern', 'NativeReferenceName': 'Challenges Affecting Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 'l'}}, 'Property': 'LastMilestoneStatus'}, 'Name': 'LastMilestonesTable.LastMilestoneStatus', 'NativeReferenceName': 'Project Status'}]}",tableEx
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'project_country'}]}",slicer
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'segment_name'}]}",slicer
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'start_year'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}}}]}",slicer
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,Visual5_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'corp_initiative_name'}]}",slicer
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",slicer
Simpfy_project_96010eb4/ec530b8bd9b5762a229a/Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,Visual7_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}]}",slicer
Simpfy_project_96010eb4/8f4d4820c9be15135b63/Visual1_card,Visual1_card,Visual1_card,Visual1_card,Visual1_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'comment'}}, 'Function': 3}, 'Name': 'Min(simpfy_projects_vw.comment)', 'NativeReferenceName': 'First comment'}]}",card
Simpfy_project_96010eb4/8f4d4820c9be15135b63/Visual2_card,Visual2_card,Visual2_card,Visual2_card,Visual2_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge_type_description'}}, 'Function': 3}, 'Name': 'Min(simpfy_challenges_vw.challenge_type_description)', 'NativeReferenceName': 'First challenge_type_description'}]}",card
Simpfy_project_96010eb4/5e507922b18dc16775e9/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}, {'Name': 'l', 'Entity': 'LastMilestonesTable', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Project Stage'}, 'Name': 'simpfy_projects_vw.Project Stage', 'NativeReferenceName': 'Project Stage'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'comment_year'}, 'Name': 'Sum(simpfy_projects_vw.comment_year)', 'NativeReferenceName': 'Comment Year'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'comment_quarter'}, 'Name': 'simpfy_projects_vw.comment_quarter', 'NativeReferenceName': 'Comment Quarter'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'comment'}, 'Name': 'simpfy_projects_vw.comment', 'NativeReferenceName': 'Comment'}, {'Column': {'Expression': {'SourceRef': {'Source': 'l'}}, 'Property': 'LastMilestoneStatus'}, 'Name': 'LastMilestonesTable.LastMilestoneStatus', 'NativeReferenceName': 'Project Status1'}]}",tableEx
Simpfy_project_96010eb4/5e507922b18dc16775e9/Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,Visual2_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'comment_quarter'}, 'Name': 'simpfy_projects_vw.comment_quarter', 'NativeReferenceName': 'Quarter'}]}",slicer
Simpfy_project_96010eb4/5e507922b18dc16775e9/Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,Visual3_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'comment_year'}, 'Name': 'simpfy_projects_vw.comment_year', 'NativeReferenceName': 'Year'}]}",slicer
Simpfy_project_96010eb4/5e507922b18dc16775e9/Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,Visual4_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'project_name'}]}",slicer
Simpfy_project_96010eb4/bdcee2ac9dd11d6bdb5b/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}}}]}",tableEx
Simpfy_project_96010eb4/746293ed7f31de4c607b/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}]}",tableEx
Simpfy_project_96010eb4/7f75fdca224c240675df/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'Corporate Initiative'}]}",tableEx
Simpfy_project_96010eb4/fafcd644b1849220d5c2/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_initiative_name'}, 'Name': 'simpfy_projects_vw.segment_initiative_name', 'NativeReferenceName': 'Segment Initiative'}]}",tableEx
Simpfy_project_96010eb4/14942fbc99bc3afa2399/Visual1_columnChart,Visual1_columnChart,Visual1_columnChart,Visual1_columnChart,Visual1_columnChart,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_years'}, 'Name': 'simpfy_projects_vw.project_years', 'NativeReferenceName': 'project_years'}, {'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Project years total cost distinct project'}, 'Name': 'simpfy_projects_vw.Project years total cost distinct project', 'NativeReferenceName': 'Project years total cost distinct project'}], 'OrderBy': [{'Direction': 1, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_years'}}}]}",columnChart
Simpfy_project_96010eb4/14942fbc99bc3afa2399/Visual2_card,Visual2_card,Visual2_card,Visual2_card,Visual2_card,,"{'Version': 2, 'From': [{'Name': 'l', 'Entity': 'LastMilestonesTable', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 'l'}}, 'Property': 'LastMilestoneStatus'}}, 'Function': 3}, 'Name': 'Min(LastMilestonesTable.LastMilestoneStatus)', 'NativeReferenceName': 'First LastMilestoneStatus'}]}",card
Simpfy_project_96010eb4/14942fbc99bc3afa2399/Visual3_card,Visual3_card,Visual3_card,Visual3_card,Visual3_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}}, 'Function': 3}, 'Name': 'Min(simpfy_projects_vw.project_country)', 'NativeReferenceName': ' '}]}",card
Simpfy_project_96010eb4/14942fbc99bc3afa2399/Visual4_card,Visual4_card,Visual4_card,Visual4_card,Visual4_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Project Stage'}}, 'Function': 3}, 'Name': 'Min(simpfy_projects_vw.Project Stage)', 'NativeReferenceName': ' '}]}",card
Simpfy_project_96010eb4/14942fbc99bc3afa2399/Visual5_card,Visual5_card,Visual5_card,Visual5_card,Visual5_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Stoplight'}, 'Name': 'simpfy_projects_vw.Stoplight', 'NativeReferenceName': 'Stoplight'}]}",card
Simpfy_project_96010eb4/14942fbc99bc3afa2399/Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,Visual6_slicer,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'project_name'}]}",slicer
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,Visual1_tableEx,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_projects_vw', 'Type': 0}, {'Name': 'l', 'Entity': 'LastMilestonesTable', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_projects_vw.segment_name', 'NativeReferenceName': 'Segment'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_name'}, 'Name': 'simpfy_projects_vw.project_name', 'NativeReferenceName': 'Project'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'description'}, 'Name': 'simpfy_projects_vw.description', 'NativeReferenceName': 'Description'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'general_impact_summary'}, 'Name': 'simpfy_projects_vw.general_impact_summary', 'NativeReferenceName': 'Impact'}, {'Measure': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Stoplight'}, 'Name': 'simpfy_projects_vw.Stoplight', 'NativeReferenceName': 'Status1'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Enablers'}, 'Name': 'simpfy_projects_vw.Enablers', 'NativeReferenceName': 'Enablers'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'Pillars'}, 'Name': 'simpfy_projects_vw.Pillars', 'NativeReferenceName': 'Pillars'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_country'}, 'Name': 'simpfy_projects_vw.project_country', 'NativeReferenceName': 'Country'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_leader_name'}, 'Name': 'simpfy_projects_vw.project_leader_name', 'NativeReferenceName': 'Project Coordinator'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_type'}, 'Name': 'simpfy_projects_vw.project_type', 'NativeReferenceName': 'Project Type'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'project_years'}, 'Name': 'simpfy_projects_vw.project_years', 'NativeReferenceName': 'Project Years'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'segment_type'}, 'Name': 'simpfy_projects_vw.segment_type', 'NativeReferenceName': 'Segment Type'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'business_unit_name'}, 'Name': 'simpfy_projects_vw.business_unit_name', 'NativeReferenceName': 'Business Unit Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'corp_initiative_name'}, 'Name': 'simpfy_projects_vw.corp_initiative_name', 'NativeReferenceName': 'Corporate Initiative Name'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'key_areas_of_concern'}, 'Name': 'simpfy_projects_vw.challenges_titile _key_areas_of_concern', 'NativeReferenceName': 'Key Areas of Concern'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'end_year'}, 'Name': 'simpfy_projects_vw.end_year', 'NativeReferenceName': 'End Date'}, {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'start_year'}, 'Name': 'simpfy_projects_vw.start_year', 'NativeReferenceName': 'Start Date '}, {'Column': {'Expression': {'SourceRef': {'Source': 'l'}}, 'Property': 'LastMilestoneStatus'}, 'Name': 'LastMilestonesTable.LastMilestoneStatus', 'NativeReferenceName': 'Project Status'}]}",tableEx
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart,Visual1_barChart,Visual1_barChart,Visual1_barChart,Visual1_barChart,,"{'Version': 2, 'From': [{'Name': 's1', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'risk_level'}, 'Name': 'simpfy_challenges_vw.risk_level', 'NativeReferenceName': 'Risk level'}, {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challange_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_challenges_vw.challange_id)', 'NativeReferenceName': 'Count of challange_id1'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'risk_level'}}}]}",barChart
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart,Visual2_donutChart,Visual2_donutChart,Visual2_donutChart,Visual2_donutChart,,"{'Version': 2, 'From': [{'Name': 's1', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'segment_name_abbreviated'}, 'Name': 'simpfy_challenges_vw.segment_name_abbreviated', 'NativeReferenceName': 'Segment Name Abbreviated'}, {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'segment_name'}, 'Name': 'simpfy_challenges_vw.segment_name', 'NativeReferenceName': 'Segment Name'}, {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challange_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_challenges_vw.challange_id)', 'NativeReferenceName': 'Count of challange_id1'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challenge title (area of concern)'}}, 'Function': 2}}}]}",donutChart
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual3_card,Visual3_card,Visual3_card,Visual3_card,Visual3_card,,"{'Version': 2, 'From': [{'Name': 's', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challange_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_challenges_vw.challange_id)', 'NativeReferenceName': 'Count of challange_id1'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's'}}, 'Property': 'challenge title (area of concern)'}}, 'Function': 2}}}]}",card
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart,Visual4_donutChart,Visual4_donutChart,Visual4_donutChart,Visual4_donutChart,,"{'Version': 2, 'From': [{'Name': 's1', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challenge_type_abbreviated'}, 'Name': 'simpfy_challenges_vw.challenge_type_abbreviated', 'NativeReferenceName': 'Challenge Type Abbreviated'}, {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challange_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_challenges_vw.challange_id)', 'NativeReferenceName': 'Count of challange_id1'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challenge title (area of concern)'}}, 'Function': 2}}}]}",donutChart
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart,Visual5_pieChart,Visual5_pieChart,Visual5_pieChart,Visual5_pieChart,,"{'Version': 2, 'From': [{'Name': 's1', 'Entity': 'simpfy_challenges_vw', 'Type': 0}], 'Select': [{'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challenge_impact_level'}, 'Name': 'simpfy_challenges_vw.challenge_impact_level', 'NativeReferenceName': 'challenge_impact_level'}, {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challange_id'}}, 'Function': 2}, 'Name': 'CountNonNull(simpfy_challenges_vw.challange_id)', 'NativeReferenceName': 'Count of challange_id1'}], 'OrderBy': [{'Direction': 2, 'Expression': {'Aggregation': {'Expression': {'Column': {'Expression': {'SourceRef': {'Source': 's1'}}, 'Property': 'challange_id'}}, 'Function': 5}}}]}",pieChart
